country,sdg1_wpc,sdg2_undernsh,sdg2_stunting,sdg2_wasting,sdg2_obesity,sdg2_crlyld,sdg2_snmi,sdg3_matmort,sdg3_neonat,sdg3_u5mort,sdg3_tb,sdg3_hiv,sdg3_ncds,sdg3_pollmort,sdg3_traffic,sdg3_lifee,sdg3_fertility,sdg3_births,sdg3_vac,sdg3_uhc,sdg3_swb,sdg4_primary,sdg4_schlyrs,sdg4_literacy,sdg5_familypl,sdg5_edat,sdg5_lfpr,sdg5_parl,sdg6_safesan,Population using at least basic sanitation services (%),sdg6_safewat,sdg6_water,sdg6_freshwat,sdg6_scarcew,sdg7_elecac,sdg7_cleanfuel,sdg7_co2twh,sdg8_adjgrowth,sdg8_slavery,sdg8_accounts,sdg8_unemp,sdg9_intuse,sdg9_mobuse,sdg9_infrqual,sdg9_lpi,sdg9_qs,sdg9_articles,sdg9_rdex,sdg10_adjgini,sdg11_pm25,sdg11_pipedwat,sdg11_transport,sdg12_msw,sdg12_ewaste,sdg6_wastewat,sdg12_so2prod,sdg12_so2import,sdg12_prodnitro,sdg12_reacnitro,sdg13_co2pc,sdg13_co2import,sdg13_ccvm,sdg13_co2export,sdg14_cpma,sdg14_biodiv,sdg14_cleanwat,sdg14_fish,sdg14_fishstocks,sdg14_trawl,sdg15_cpta,sdg15_cpfa,sdg15_redlist,sdg15_forchg,sdg15_biofrwter,sdg16_homicides,sdg16_prison,sdg16_safe,sdg16_goveff,sdg16_prs,sdg16_u5reg,sdg16_cpi,sdg16_clabor,sdg16_weaponsexp,sdg17_govex,sdg17_govspd,sdg17_govrev,sdg17_cohaven,sdg1_oecdpov,sdg3_incomeg,sdg3_region,sdg3_smoke,sdg4_pisa,sdg4_resil,sdg4_science,sdg4_socioec,sdg4_tertiary,sdg5_paygap,sdg7_ren,sdg8_empop,sdg8_yneet,sdg9_netacc,sdg9_patents,sdg9_rdres,sdg9_womensci,sdg10_elder,sdg10_palma,sdg11_rentover,sdg12_mswrecycl,sdg13_ecr,sdg17_secrecy
Papua New Guinea,30.213502602358,,49.5,14.3000001907349,21.3,4.7378,,215.0,23.5,54.3,432.0,0.278,36.07,75.57,16.9,62.9,53.4388,53.0,70.0,39.445,,84.27825,4.3,66.67899,40.2,69.81132075471699,97.37366183891807,0.0,,18.60417,,36.59633,0.09,,20.2644500732422,31.2761902809143,,-1.3105804036232973,50.0,,2.66199994087219,9.60153846153846,8.88782683864459,,2.322611,0.0,0.006679042685390745,,,13.85807071,70.8866958795154,,,1.1,0.0,6.694171760618465,-1.0461513958456736,2.2450927129685554,-26.11803696990719,0.814648807,-0.034723590939820914,0.13,,3.59505717,86.26,67.45,84.83,56.92,0.5643335,7.32,,0.84,2.7062721520483546,1.2477624171618737,10.42,63.84,,,,,29.0,,0.0,,,13.298304429320366,,,,,,,,,,,,,,,,,,,,,,,,
Paraguay,0.861373882496525,12.0,10.8999996185303,2.59999990463257,20.3,4.4255,0.3557896436440975,132.0,11.1,19.9,42.0,0.06,17.81,84.0,23.4,74.0,56.6034,95.7,93.0,56.226,5.8,88.54608,8.1,98.32855,8.799999999999997,98.78048780487805,67.43813445472753,13.8,,91.22222,,98.88534,0.93,0.831235782731679,99.000716,63.824850320816,0.10292189261498355,-0.8323610511013699,80.0,48.6468620300293,5.79699993133545,51.3498743564467,49.3756865856553,2.559470415,2.445662,0.0,0.014333916008010341,0.12931,47.94744849205017,14.853318,94.88721281686003,49.0,0.21,4.9,0.735,0.9118654222897523,2.633000994277528,61.38838077483813,-95.33474262238205,0.870219291,0.3388911873553033,0.131,0.0,,,,,,,23.31,24.5,0.95,20.98992962680142,2.144324217020811,9.29,194.24,49.0,2.8597959042,3.586790005333333,84.5,29.0,27.6,0.0,15.28947448008179,,12.579543564015653,0.0,,,,,,,,,,,,,,,,,,,,,,,
Peru,2.53949951256411,7.9,14.6000003814697,0.600000023841858,19.7,4.1877,0.8950684716313009,68.0,7.5,15.3,117.0,0.051,12.69,42.53,13.3,75.5,48.4014,90.0,88.0,66.525,5.7,95.15321,9.0,98.88349,10.900000000000006,88.42105263157896,81.69038934523418,27.7,,,,,1.16,3.255784156437345,92.919989,67.6075279712677,1.0536617235695946,-0.8169717150988034,50.0,42.6031799316406,3.67499995231628,45.4617406869459,61.6079347541227,3.089028835,2.623704,26.05,0.031711622885733134,0.11729,48.150232434272766,27.8233501,89.13592022077125,56.00000000000001,1.0,4.7,34.6464,40.140396644485925,-33.29268399895933,19.04286351761002,-1.4467194870704272,1.993485949,0.3259516933085098,0.115,403.404586195297,60.0058963375,81.15,59.66,69.29,2.129787021,2.2218405,30.67,63.41,0.72,3.034895430133113,1.3084410174902852,7.16,246.18,46.0,2.7992064952,3.617083867333333,97.7,37.0,21.8,0.0,9.16281467687195,,13.776280056367424,0.0,,,,,,,,,,,,,,,,,,,,,,,
Philippines,5.845790086277311,13.8,30.2999992370605,7.90000009536743,6.4,3.529,0.8491526081683536,114.0,12.6,27.1,554.0,0.229,28.55,141.95,10.7,68.5,59.855,72.8,80.0,50.266,5.6,95.71632,9.3,98.10835,23.599999999999994,103.2608695652174,65.98763641171595,29.5,,74.9769,,90.50298,25.05,2.901062766871256,89.1257705688477,44.8474526405334,1.3208171494697218,0.239014517591387,80.0,34.4984092712402,2.78399991989136,55.5,46.3607211374362,2.961179733,2.550097,26.05,0.015182894206324878,0.13839,50.4716157913208,23.48713422,58.81202250655485,70.0,0.5,1.3,2.583,2.9487087468919078,0.2873356968414645,8.443050967270837,2.7943237515950066,1.055456846,0.021129147226085387,0.106,162.15267978010021,58.2713292117647,82.77,57.2,43.36,23.44234423,4.4693493,41.68,48.14,0.65,5.249256912071084,0.8030605619136414,9.84,134.8,60.0,3.0859375474,4.196845372666666,90.2,34.0,11.1,0.0,7.06211728267578,,13.67604646224834,0.0,,,,,,,,,,,,,,,,,,,,,,,
Poland,0.0415354272456413,2.5,2.58,0.7,23.1,3.9999,0.7564706658888328,3.0,2.8,4.7,18.0,0.013,18.42,38.59,9.4,77.5,13.0314,99.8,96.0,72.59,6.2,94.9783,11.9,,12.200000000000003,99.16666666666667,74.92701790954084,28.0,77.13874,,93.88248,,37.79,2.295640760514853,100.0,100.0,1.8184892420072176,-0.45334354164873886,80.0,86.7333068847656,,73.3007,68.5860710472706,4.248186588,3.169237,28.299999999999997,0.8627445132573661,1.00337,43.931835889816284,24.28187517,98.77857142857141,55.00000000000001,,10.0,49.4209,32.123017971585185,-1.0059445038309038,33.19595929860652,11.61098787876627,7.517151585,0.3110627830218533,0.026,609.4632919726404,86.5793418486815,77.84,42.15,88.92,59.8759876,56.511746200000005,88.11,91.84,0.97,7.667541850320853,3.257853273538204,0.74,185.88,66.0,2.9487970828,4.058057626,100.0,60.0,0.0,0.10738105528153062,11.26199620978271,0.133315,,0.0,11.1,18.299999999999997,3.1999999999999886,22.7,503.6666666666667,34.57054523803906,16.250183280263347,13.363799171213648,28.711193,11.07286288,11.9114882087605,66.125,15.053272,56.28999999999999,2.6300557348786158,5.17182216656231,40.96800271207656,8.5,1.04,8.04,0.6351224,11.85,57.35
Portugal,0.780827392053516,2.5,2.58,0.7,20.8,4.4224,1.1361799863556528,10.0,2.1,3.5,20.0,0.562,11.31,7.19,7.7,81.1,9.9086,98.9,98.0,77.366,5.7,96.28771,8.9,99.43512,9.299999999999997,100.0,83.60153753606593,34.8,61.67056,,95.10915,,17.05,6.67888843492246,100.0,100.0,0.9568613618860828,-1.1587188642774617,100.0,92.3409881591797,,70.423567088723,62.4507611004522,5.693336964,3.088148,32.8,1.3279690833463256,1.27885,42.64171123504639,9.760644322,100.0,55.00000000000001,,16.1,56.5848,11.410347498655844,8.535822937016645,42.76249356649742,201.2359215892766,4.331554028,0.46338945297085843,0.035,1.9512737112365295,62.5195480340823,97.57,54.94,40.87,70.47466781,11.261400668299999,73.84,63.99,0.86,31.225378096436636,8.880236592355722,0.97,138.87,76.0,3.1318947794,4.788465023333333,100.0,63.0,3.4,0.46646308358258654,14.6266654875647,0.177893,,0.0,12.6,22.0,4.599999999999994,16.8,497.0,38.065218387741176,17.391238262397415,14.907517870726588,23.847389,14.285714286,27.15729838594,67.825,15.615495,63.019999999999996,2.7835309839599303,8.79497602132856,38.09500982694981,10.8,1.32,11.77,1.8512506999999998,9.0,54.675
Qatar,0.0025227647988536597,1.17,2.58,0.7,35.1,4.6927,0.9972117962424895,13.0,4.1,8.5,23.0,0.002,14.24,31.72,12.8,78.2,10.1912,100.0,98.0,77.582,6.4,93.60156,9.8,98.71272,27.400000000000006,114.73684210526316,61.41428067044809,0.0,88.45,,,,472.54,148.19742804043054,100.0,99.9900000002526,2.049295958426068,-1.8291038155302413,0.0,65.8753890991211,0.158000007271767,94.2911181549896,139.919231194286,5.211749554,3.568039,37.45,0.5100388979081674,0.47865,,107.3089368,,65.0,1.33,16.3,70.0,7.90870970834347,23.82563701485858,42.92695823971326,137.4395483292748,45.42323996,-6.501651276970314,0.094,150584.31289784118,9.95095004,89.78,62.96,45.5,,,12.44,,0.83,,7.049349423018054,8.1,54.73,92.0,5.337194156800001,5.625852426000001,100.0,63.0,0.0,0.0,5.79425225372253,,,0.0,,,,,,,,,,,,,,,,,,,,,,,
Romania,4.19956670684378,2.5,12.8000001907349,3.5,22.5,3.9712,0.7094059849835164,31.0,4.3,9.0,74.0,0.033,21.25,79.77,8.9,75.0,33.7208,98.5,86.0,66.681,6.1,86.56465,10.8,98.99569,12.400000000000006,93.63636363636364,69.85912747518768,20.7,,,,,5.1,5.518684776069974,100.0,81.919252872467,1.1031724321768464,0.4502191363400798,80.0,57.7518043518066,5.21199989318848,59.5039512852713,80.1941674529326,3.312868357,,21.016666666666666,0.5153937315360645,0.48765,52.360931038856506,19.57866345,90.09166666666668,69.0,1.04,9.2,22.7916,30.948120546323224,-1.2001428747926024,39.513009103905915,18.48944432504113,3.516153691,0.15669524330454765,0.032,17.48945341625411,99.5542611,95.77,56.45,50.48,,70.30414,77.76,66.07,0.95,3.7673997260328376,2.1339123900115484,1.49,145.22,68.0,2.789358902,4.452210267333333,,48.0,0.9,0.5424138773577112,8.69418908452881,,16.82805549660553,0.0,,,,,,,,,,,,,,,,,,,,,,,
Russian Federation,0.00312510165131293,2.5,,,23.1,2.6504,0.7073140611851131,25.0,3.4,7.7,66.0,0.233,29.27,69.0,17.4,70.5,22.5264,99.7,97.0,63.094,5.6,96.98201,12.0,99.7096,12.900000000000006,99.17355371900827,78.88080777600211,15.8,,88.7867,,,2.01,3.9935501643636324,100.0,99.9807944812346,1.4568065099849168,-3.6551043036469175,50.0,75.7588882446289,5.1729998588562,73.091434617897,73.6980821099989,3.982001543,2.429523,47.583333333333336,0.41075052988926514,1.13202,43.828558921813965,16.63374961,96.2527597031808,63.0,0.93,8.7,72.668,39.71821942037271,-10.454457882897758,30.021746653000523,,11.85752777,-0.7338349760579064,0.032,9157.561562052231,29.9546044655738,93.44,91.6,57.6,55.37391059,59.9514741,27.16,27.37,0.96,6.504184228421536,2.3602805423620907,11.31,468.28,53.0,3.4845064642000003,3.6178290843333336,100.0,29.0,,4.6148101027892805,10.74088817234863,,9.137491381470483,0.0,,,,,,,,,,,,,,,,,,,,,,,
Rwanda,45.488328413088105,41.1,44.2999992370605,3.0,5.8,1.5225,0.8432626700748816,290.0,16.5,38.5,50.0,0.245,20.37,142.08,32.9,66.1,26.7824,90.7,95.0,52.353,3.3,95.86197,3.8,82.33075,24.599999999999994,74.99999999999999,99.71837507156015,61.3,,62.34783,,56.71011,1.44,2.3174907472873976,19.8,1.99999809265137,,-2.1822029948197708,50.0,50.0197944641113,1.29700005054474,20.0,28.9212476299575,4.683115482,2.621956,0.0,0.009674841418189105,0.0,53.30459475517273,49.71362154,72.61010993955165,60.0,0.52,0.6,0.0,1.0820239044266289,0.5575302014811968,9.543265350741082,3.6898777053672474,0.074016446,0.1487827819974477,0.189,0.02399823945744928,,,,,,,45.67,47.83,0.85,4.997481973001984,1.1568718635306146,4.51,467.53,87.0,5.410880851799999,5.3742264109999995,56.0,55.0,28.5,0.0,12.71064551621704,,14.911426715467197,0.0,,,,,,,,,,,,,,,,,,,,,,,
Samoa,0.0126956398094638,3.2,,,47.3,,,51.0,9.2,17.3,7.7,0.115,22.05,,15.5,74.0,24.759,82.5,62.0,48.335,,94.85824,10.3,99.23566,60.7,,61.08179706949856,10.0,,96.62011,,95.51434,,6.613644228603377,97.9,27.4860620498657,,-3.8389232670870332,,,8.20600032806396,29.4117301129981,22.5071108263933,,,0.0,0.027162075592568866,,,3.807434895,76.5568014180717,,,4.0,,6.694171760618465,-1.0461513958456738,,,1.029788341,0.3808832691325077,,24.86212970591529,0.0,93.2,88.74,64.76,33.7,,17.52,,0.81,,10.802392634571422,3.15,259.28,,,,58.6,,,0.0,9.66382077175537,,24.20873909325624,,,,,,,,,,,,,,,,,,,,,,,,
San Marino,,1.17,2.58,0.7,,,,,0.6,2.8,0.0,,,,,,,,62.0,,,92.70895,,,,,,26.7,77.8715,,100.0,,,,100.0,100.0,,-4.147217657584684,,,,49.6,110.14064994127,,,0.0,0.22588320332500073,,,,,,,,,,,,,,48.54254998314628,,,,,,,,,,,0.99,0.4032950102680147,236.92808835251887,,6.29,,,,100.0,,0.0,0.0,8.10085765469238,,,,,,,,,,,,,,,,,,,,,,,,,,
Sao Tome and Principe,23.6518065570049,13.5,17.2000007629395,4.0,12.4,2.0984,,156.0,15.0,33.8,99.0,0.128,17.99,134.5,33.1,67.5,96.2552,92.5,93.0,55.54,,96.07663,5.3,96.7384,42.8,78.33333333333333,54.79602227314901,18.2,,40.10277,,79.69706,0.46,,68.6,30.4391145706177,,-3.614068080428348,,,13.3909997940063,28.0,87.6619478765444,,2.117817,0.0,0.004502025911660247,,,13.88673949,95.8700468926836,,0.49,1.2,,0.9052031971344536,0.7315934589667745,11.800861854144875,4.408883393196864,0.59433982,0.8980785263897534,,0.0,63.5789311333333,95.96,65.0,28.0,7.519248075,2.1402882,54.36,,0.79,0.5433115630442724,8.150943662032036,3.44,93.51,,,,95.2,46.0,26.0,0.0,12.1102860234552,,14.612629428202137,,,,,,,,,,,,,,,,,,,,,,,,
Saudi Arabia,0.055462292577962695,4.4,9.30000019073486,11.8000001907349,35.4,5.2433,0.8974734079435251,12.0,6.9,12.9,10.0,0.018,16.38,68.97,27.5,74.5,8.294,98.0,98.0,72.898,6.3,97.3903,9.6,99.22177,47.2,90.0,27.994746948790105,19.9,84.49784,,,,1242.64,27.135393112094928,100.0,99.9900000002526,1.6710627919678247,-0.6906163246522993,80.0,71.6981201171875,5.71600008010864,73.7509036835003,74.0018082341671,4.920776367,3.235413,38.516666666666666,0.28603264122619604,0.81806,,106.1617369,,71.0,1.3,12.5,32.46202,57.91626685973525,-10.118247334147561,39.48538645865034,129.98573178314828,19.5292718,-0.8624225291181453,0.024,34478.86348403022,20.8834906866667,88.75,64.67,54.99,26.52479599,17.9247285,15.13,12.42,0.91,0.0,6.0431842850189526,1.5,155.62,77.0,4.5356690406,4.982588132333333,,49.0,0.0,0.0,8.005960558376461,,,0.0,,,,,,,,,,,,,,,,,,,,,,,
Senegal,30.939229594936002,11.3,19.3999996185303,5.69999980926514,8.8,1.349,0.9014221013211302,315.0,20.6,47.1,140.0,0.219,17.87,88.44,28.0,66.7,74.8674,53.2,93.0,45.273,4.7,72.33999,2.8,55.89594,53.0,58.333333333333336,65.17116987826908,41.8,,,,75.18863,7.23,5.588767466750062,61.0,35.8261048793793,1.8102402060620582,-4.155027746141984,50.0,42.3440170288086,4.84499979019165,25.6647680413953,26.043995132502,2.920382738,2.233494,0.0,0.0229048041301839,0.5413,44.35546100139618,37.57020675,85.61003439692543,42.0,0.52,0.9,0.5,2.15224813220381,0.6741427904727605,10.787359553553046,-94.65601682814285,0.608809117,0.21711172138105245,0.17,4.226727300244212,37.7832640428571,76.66,49.04,39.88,25.61743826,15.192294,41.16,,0.94,6.916745668537555,0.4582845668221843,7.3,58.82,46.0,3.8934714794,4.2807742756666665,68.3,45.0,23.0,0.0,12.06117219005371,,20.54059196028552,0.0,,,,,,,,,,,,,,,,,,,,,,,
Serbia,0.18861819045724598,5.6,6.0,3.90000009536743,21.5,6.1735,0.6575652933054724,17.0,3.7,5.8,19.0,0.004,20.41,83.16999999999999,7.4,75.6,19.3052,98.4,82.0,65.21,5.1,95.73023,10.8,99.71982,17.200000000000003,90.35087719298247,74.3540348644278,34.4,,,,,4.28,1.5540692608860733,100.0,71.1987286806107,1.255410869739334,-2.70880912904242,80.0,71.441047668457,14.1049995422363,67.0568413716938,72.8142996560985,3.502137661,2.491071,4.3,0.5728290765517738,0.8661,37.31476068496704,21.43664968,97.09397040052511,59.0,0.79,7.3,2.61834,,-10.852231885044032,,,5.282521917,1.124899770749158,0.023,8.814269255921172,,,,,,,26.15,31.07,0.96,1.5129621705628045,26.432871000341958,1.13,113.7,73.0,3.0837488174,3.3502155146666666,99.4,41.0,9.5,0.21390215316011327,14.54742176802246,,19.72138663421642,0.0,,,,,,,,,,,,,,,,,,,,,,,
Seychelles,0.901718773907278,1.17,7.90000009536743,4.30000019073486,14.0,,,,9.0,14.3,15.0,0.135,21.65,20.590000000000003,7.9,73.2,57.7994,99.0,96.0,59.716,,,9.4,98.97134,,,,21.2,,,,,,63.69424131250548,99.5441818237305,99.9442951986566,,0.5450394994276422,,,,56.5147081470678,22.6365836057223,4.673913002,,0.0,0.13159570403701662,0.30209,,13.21491539,,,2.98,10.9,,1.0820239044266287,0.5575302014811967,,,5.418677963,5.746466228082156,,0.0027915589474017542,13.1201484823529,93.14,74.89,39.4,56.02,,21.85,,0.67,0.0794703712154617,40.30937511660977,2.15,766.68,,3.8510638236000005,4.120567321666667,,60.0,0.0,0.0,6.988970497291261,,,,,,,,,,,,,,,,,,,,,,,,,,
Sierra Leone,41.5603475553648,30.9,37.9000015258789,9.39999961853027,8.7,1.8891,,1360.0,33.2,113.5,304.0,0.473,30.25,243.94,28.5,50.1,115.5808,59.7,83.0,44.642,4.1,98.31896,3.3,57.02213,60.6,61.904761904761905,97.34568108220792,12.4,,14.53589,,58.0914,0.18,17.530211446419806,13.0969915390015,1.99999809265137,,-5.057148337265077,50.0,19.8087596893311,4.47300004959106,11.77318438,20.3756907272528,2.634381294,2.069467,0.0,0.006516868820298019,0.0,38.36221694946289,19.29960911,43.35052212258847,27.0,0.45,0.4,0.0,0.8166668856156836,0.7087551343951942,12.32877752303863,-25.510666119717918,0.184925702,0.14466435567907118,0.191,0.0,57.58476825,76.17,45.61,52.77,2.13,29.583366599999998,80.32,72.47,0.91,17.03632496292446,0.5922966753654046,1.92,54.05,54.0,3.1671716212,3.5080219903333334,76.7,30.0,37.4,0.0,13.75157220955872,,8.595176288334379,0.0,,,,,,,,,,,,,,,,,,,,,,,
Singapore,1.01652085033728,1.17,4.40000009536743,3.59999990463257,6.1,,1.1679241152777415,10.0,1.1,2.8,51.0,0.104,10.15,15.87,3.7,83.1,3.7242,99.6,95.0,81.746,6.4,99.94207,11.6,99.92658,14.099999999999994,91.73553719008264,78.79337268728133,23.0,100.0,,100.0,,31.67,14.267085934834524,100.0,100.0,0.9357521698218906,0.8500292449749356,100.0,97.9311676025391,2.0239999294281,81.0,148.438715827872,6.415508747,4.20396,76.65,2.0015811598314257,2.19754,,18.73785053,100.0,85.0,1.49,19.6,100.0,34.28831738446225,7.738027928083198,95.23621461005172,748.2350130966672,10.30633191,4.162971945381343,0.06,89.26449194669185,3.2534602,80.35,47.91,17.17,,,21.14,,0.86,7.361335121779955,52.95195034058821,0.25,225.56,94.0,5.7692039492,6.318374951666667,,84.0,0.0,0.6325758268277968,7.44283140102417,,,3.0,,,,,,,,,,,,,,,,,,,,,,,
Slovak Republic,1.0339297352458299,3.1,2.58,0.7,20.5,6.4304,0.5690934466262164,6.0,3.0,5.9,5.9,0.003,17.63,41.339999999999996,8.2,76.7,22.1502,98.5,95.0,70.369,6.4,,12.2,,11.200000000000003,97.5609756097561,77.47885782262537,20.0,81.69795,,93.41117,,1.91,5.609189146629535,100.0,99.9900000002526,1.1846166662642166,-0.605771145882579,80.0,84.1815872192383,,80.4759,78.9925017697675,4.240309238,3.243352,21.016666666666666,0.9844205356949336,1.17845,33.37399661540985,20.52367065,97.15907701412361,60.0,,11.4,39.6228,17.83691166646009,5.208436815663198,40.1626343466153,,5.661581328,2.065464375864158,0.018,1016.6950632780613,,,,,,,83.56,81.34,0.96,7.034597099696799,5.466278185755009,0.88,182.69,67.0,2.6607063294,4.187729358666666,100.0,50.0,0.0,0.08766254019096777,12.292607749737549,0.12051,,0.0,8.4,17.700000000000003,1.8999999999999915,22.9,463.0,17.536325312855574,30.7056255667718,15.97211025955138,21.979519,13.899182143,13.4091682209694,66.175,15.899045,52.150000000000006,1.7279522848517401,6.07047667370545,33.89633532191834,3.4000000000000004,0.84,5.21,1.1573075,18.13,54.900000000000006
