Country,sdg1_wpc,sdg1_320pov,sdg1_oecdpov,sdg2_undernsh,sdg2_stunting,sdg2_wasting,sdg2_obesity,sdg2_crlyld,sdg2_snmi,sdg2_yieldgap,sdg2_trophic,sdg3_matmort,sdg3_neonat,sdg3_u5mort,sdg3_tb,sdg3_hiv,sdg3_ncds,sdg3_pollmort,sdg3_traffic,sdg3_lifee,sdg3_fertility,sdg3_births,sdg3_vac,sdg3_uhc,sdg3_swb,sdg3_region,sdg3_incomeg,sdg3_smoke,sdg4_primary,sdg4_second,sdg4_literacy,sdg4_earlyedu,sdg4_tertiary,sdg4_pisa,sdg4_socioec,sdg4_science,sdg4_resil,sdg5_familypl,sdg5_edat,sdg5_lfpr,sdg5_parl,sdg5_paygap,sdg5_unpaid,sdg6_water,sdg6_sanita,sdg6_freshwat,sdg6_scarcew,sdg6_wastewat,sdg6_safewat,sdg6_safesan,sdg7_elecac,sdg7_cleanfuel,sdg7_co2twh,sdg7_ren,sdg8_adjgrowth,sdg8_slavery,sdg8_accounts,sdg8_unemp,sdg8_impacc,sdg8_empop,sdg8_yneet,sdg9_intuse,sdg9_mobuse,sdg9_lpi,sdg9_qs,sdg9_articles,sdg9_rdex,sdg9_rdres,sdg9_patents,sdg9_netacc,sdg9_womensci,sdg10_adjgini,sdg10_palma,sdg10_elder,sdg11_pm25,sdg11_pipedwat,sdg11_transport,sdg11_rentover,sdg12_msw,sdg12_ewaste,sdg12_so2prod,sdg12_so2import,sdg12_prodnitro,sdg12_reacnitro,sdg12_mswrecycl,sdg13_co2pc,sdg13_co2import,sdg13_co2export,sdg13_ecr,sdg14_cpma,sdg14_cleanwat,sdg14_fishstocks,sdg14_trawl,sdg15_cpta,sdg15_cpfa,sdg15_redlist,sdg15_forchg,sdg15_biofrwter,sdg16_homicides,sdg16_detain,sdg16_safe,sdg16_prs,sdg16_u5reg,sdg16_cpi,sdg16_clabor,sdg16_weaponsexp,sdg16_rsf,sdg16_prison,sdg17_govex,sdg17_oda,sdg17_govrev,sdg17_cohaven,sdg17_secrecy
Iraq,1.26,15.52,,27.7,22.6,7.4,30.4,3.1006,0.9533524754216621,,2.13268874201078,50.0,17.1,30.4,42.0,0.005,21.3,75.0,17.8,69.8,79.799,70.4,63.0,71.069,4.462398933159876,,,,92.32209,48.07643,52.31889,,,,,,,59.3,69.23076923076924,25.53489590032139,25.5,,,86.0983305505267,85.65929850091,93.06,18.641370703204853,6.426,,,100.0,97.63,2.013529173387234,,-2.2635065097489186,,22.6651515960693,8.23400020599365,0.15144964026403274,,,49.3599988890123,40.98601846,2.0335,22.45,0.032989654586247426,0.0363099984824657,,,,,29.5,,,61.636,89.52070107938812,57.249185916727704,,,6.1,,-1.4354284032185647,12.66835492090751,-6.103067631672897,,4.945894601050702,-0.28719180966475255,8194.212672136178,,0.0,41.56,,29.9976452,5.09599,5.0862,0.81638,,0.6519378831038183,9.854457134956037,0.26466441522672873,60.3544788787298,,99.2,18.0,4.7,0.0,56.56,,,,26.944531948060234,0,
Iceland,0.16,0.2,5.4,2.5,2.58,0.7,21.9,,0.6002221604390975,,2.56886882777892,3.0,1.0,2.1,4.5,0.062,9.1,9.0,3.6,82.4,7.316,97.9,89.0,94.997,7.476213906646546,,14.5,9.4,99.45437,96.76078,,98.77014923095703,47.419262,481.0,4.922382462238482,25.328415656874835,17.00519322723163,,96.85039370078741,89.21630864739883,38.1,9.9,,100.0,98.7774415584416,0.24,9.402057377212813,60.06,98.2809090909091,68.8979535834164,100.0,100.0,0.11086747538496027,77.029689205553,2.1736448893831852,2.11397005813986,,2.83500003814697,2.0809919832172024,86.1,4.9017882,98.26,113.3070666,3.185584,46.525,1.960454050542298,2.10197997093201,11.5739769150052,5.899897953930894,4.915300000000002,,27.779942750930786,0.89,2.8000000000000003,6.481,100.0,64.07163717833276,19.47,1.56,22.6,,,38.19175890521528,79.13454700455286,1.3497737880584915,6.947911716404892,0.16064555505999323,0.0,18.13,14.37317,79.3,58.024197580242,70.2880195,18.02278,33.92267,0.87066,,20.53079229702055,0.300447727203078,0.18548387096774194,83.9808017190324,5.824385324999999,100.0,76.0,0.0,0.0,14.1,37.25551817318167,12.265,0.283771,,0,59.9
Israel,0.24,0.64,17.7,2.5,2.58,0.7,26.1,4.9695,0.9377198510474397,,2.38683258507385,5.0,2.0,3.6,3.2,0.078,9.6,15.0,3.2,82.3,9.6814,,98.0,89.634,6.927178727228868,2.6499999999999915,5.800000000000011,17.2,97.0222,101.41423,,96.76903533935547,48.028301,472.0,11.16930901675612,31.419955063094108,15.72197994043215,71.1,100.0,85.9510848086986,27.5,21.6,,100.0,100.0,110.45,10.241708209811499,95.4408,99.39,93.2804179950587,100.0,100.0,1.0653753671976902,3.70776691254672,0.14237930492883716,3.8616305514465297,92.8149642944336,3.80800008773804,0.7108576818159109,69.03333,13.562289,81.5811835871611,105.1484275,3.328609,49.21666666666667,1.4517760870955787,4.25121021270752,17.4271171728029,57.39841307887474,42.699999999999996,,45.18541693687439,1.38,19.400000000000002,21.381,100.0,57.416085453816045,,2.12,14.1,56.320602551458535,-1.705001992682884,56.68011122038445,381.92589025695736,1.4981402949913447,8.056809786533604,-1.0052011006060537,9.104310925564258,28.77,3.70984,32.9,,52.263136700000004,15.65813,26.09823,0.74779,0.03729880184770391,5.081705854892226,1.3639947786279876,0.2523458928829219,75.1491013428043,5.671201070333333,100.0,61.0,0.0,10.209611888141302,30.26,261.68164044078765,9.515,0.111415,,0,63.25000000000001
Italy,1.4,1.78,13.700000000000001,2.5,2.58,0.7,19.9,5.599,0.6958346451288082,58.94139442788462,2.41763975030205,4.0,2.0,3.4,6.9,0.05,9.5,15.0,5.6,82.8,6.1562,99.9,92.0,94.701,6.5165265580934815,2.5999999999999943,7.6000000000000085,20.0,96.90515,99.82848,99.85964,97.70196533203125,26.816479,485.3333333333333,9.643238968629529,23.21984331457915,26.5526710306916,68.2,96.15384615384615,68.01415123708475,35.7,5.6,175.60000000000002,100.0,99.2814443535047,44.83,7.760472347109411,79.618,93.678679245283,95.4263535205073,100.0,100.0,1.223136804503451,16.5168505774397,-1.7847526760827674,2.4310149307278173,93.7850189208984,10.5659999847412,0.8749065604715583,57.975,25.112749,61.3011427626011,87.91397223,3.852904,55.76666666666667,1.1631376765023715,1.2859799861908,5.10588728465824,13.122966824600583,47.448499999999996,,38.200291991233826,1.25,10.299999999999999,16.751,100.0,42.44839669121818,11.41,2.23,18.9,5.941075870502993,17.87781333985677,38.34478070301674,172.64826416399688,0.9820129736124965,5.451797711786272,1.220095137340592,57.958687173396925,20.46,74.14514,50.16,75.1382824607635,51.78232460000001,77.95786,84.69018,0.9163,0.00017041599962437523,6.962085804685706,0.6730631628183001,0.17549148099606815,63.710371788050445,4.161647955666667,100.0,52.0,0.0,1.209907698631568,24.12,89.75835189616494,10.051,0.301021,,0,49.47500000000001
Jamaica,1.04,13.68,,8.9,6.2,3.6,24.7,1.0900999999999998,1.1039863869685298,,2.30261963577871,89.0,10.8,15.2,5.1,0.66,14.7,25.0,10.0,76.0,54.3564,99.1,93.0,70.647,5.8897591494856325,,,,91.53881,85.58921,96.3,,,,,,,82.9,105.26315789473684,74.21226091379411,17.5,,,92.9185463575638,85.3737138329285,11.34,7.337783747978994,12.0,,,98.2042694091797,90.5,1.7934271337194092,,-3.655474081038669,2.5712437187676533,78.4582061767578,12.293999671936,0.23028812193624187,,,48.7809695341565,48.86058501,2.324362,35.25,0.04678354454761735,,,,,,45.5,,,13.404,92.93760410889524,72.21339284833017,,0.18,5.9,,-0.690677417870457,17.347340888483693,6.395938637290289,,2.5578243569431742,0.8655558623925135,0.00033661278965888344,,26.60015,43.23,74.04,,22.03467,,0.72184,0.1956077106084555,3.4351277002836906,47.0110584314125,0.2634903922084759,62.07419842770682,4.517081896333333,99.5,44.0,3.3,0.0,11.33,,8.92749071,,28.386347090724634,0,
Jordan,0.73,13.08,,13.5,7.8,2.4,35.5,1.5307,1.0625523854991565,,2.24412582974563,58.0,10.1,17.0,6.8,0.005,19.2,51.0,23.6,74.3,23.285,99.6,93.0,77.308,4.638933580263885,,,,92.35216,60.76455,99.10572,,,,,,,58.0,95.28301886792453,22.079066433230587,15.4,,,98.5666801817343,96.7080580189692,150.9,16.589704901083245,18.6,,,100.0,99.06,1.3300220318511229,,-5.501817313312597,1.8044632673281185,42.4930229187012,14.668999671936,0.4637592779005317,,,66.7903144326458,100.0096265,2.718464,26.53333333333333,0.1746863988903321,0.332010000944138,,,,,43.16478669643402,,,33.006,87.3670241287009,65.38822101198477,,1.04,5.6,,-1.4354284032185645,13.267272418138207,38.08424559071668,,1.8507155712439833,0.4213649842355758,1.3511207944103283,,,48.49,,,,,0.95878,,2.5206097417187463,1.547627698070089,0.4440479730399445,81.43073535265641,4.8434224126666665,99.1,49.0,1.7,0.4967867073069801,41.71,,,,23.775734563035506,0,
Japan,0.52,0.68,15.7,2.5,7.1,2.3,4.3,4.9755,0.7106945098012495,,2.39525966741454,5.0,0.9,2.6,15.0,0.01,8.4,12.0,4.7,84.2,4.1582,99.9,96.0,93.685,5.793575361212702,0.8999999999999915,11.399999999999999,18.3,98.23516,102.51128,,91.04898071289062,60.426178,528.6666666666666,10.061388714953814,9.612652408623006,48.78769431140629,60.1,103.2,71.82296117549996,10.1,24.5,183.5,98.9455414012739,100.0,28.45,6.709459529980194,57.8354,97.1942053184713,99.7982935137629,100.0,100.0,1.1709538576470235,6.29735708059289,-0.36916106190198683,0.2857870357415204,98.2433929443359,2.4449999332428,1.165054981345935,76.88937,9.8242168,90.8730421537137,180.9466637,4.24824,63.099999999999994,0.7556737666292835,3.14660000801086,9.95581284030396,135.65826057938614,,,35.745152831077576,1.32,19.6,11.705,,56.368144754699976,15.95,1.71,16.9,6.914164769893037,12.093781521562473,36.360724046027165,259.90284310706335,0.7496310966524329,8.923782932800165,-1.0561729909435194,0.5196742072480759,7.84,73.17884,62.33,72.52,24.2061564,68.46585,67.01431,0.78213,0.0003277473448128992,7.898797974164771,0.2835233106600316,0.1119767005556846,75.72613678670761,5.983284632666667,100.0,73.0,0.0,0.0015688187853498997,28.64,43.83411361245853,12.07,0.227504,,0,60.50000000000001
Kazakhstan,0.01,0.13,,2.5,8.0,3.1,21.0,1.3477000000000001,0.9496197864925754,,2.38861709618364,12.0,5.3,10.0,66.0,0.19,26.8,63.0,23.2,71.1,28.4158,99.4,99.0,73.082,6.007636239283866,,,,87.58619,109.74225,99.89736,,,,,,,79.6,100.85470085470088,84.48943715387473,27.1,,,91.1455900251713,97.8053079676789,28.14,2.8494987112023153,15.6,,,100.0,95.34,2.238174668684824,,-0.8324977977858389,4.21061684498874,58.6975326538086,5.07399988174438,0.27720633288322394,,,76.4267482325439,76.58875973,2.54616,18.4,0.08693701086117786,0.141790002584457,,,,,40.959563851356506,,,13.824,92.63576184880532,53.2623746618782,,,8.2,155.01516328363192,-52.023088582430624,47.311276703627215,-13.612300919917605,,14.28751233618283,-0.4007380526985713,17226.512663505437,,43.35292,,,,16.29047,17.38365,0.87213,0.00022164072170814138,1.3670020591334098,4.8057291051631,0.13831504962720237,60.445788287481776,4.044061343,99.7,31.0,2.2,0.0,54.41,,5.12375725,,16.47157511710763,0,
Kenya,29.33,56.31,,24.2,26.0,4.0,7.1,1.3907,0.8990639927674355,,2.22603301145295,510.0,20.9,45.6,319.0,1.21,13.4,78.0,30.5,66.7,81.7916,61.8,82.0,53.341,4.6557027614457045,,,,81.82745,81.07376,86.52563,,,,,,,77.6,80.28169014084507,91.09180525090478,21.8,,,58.456776723262,29.8446798143212,14.31,13.67473968093604,0.45,,,56.0,13.42,1.4768807471624363,,-3.020407304033687,6.9369665492530785,81.5675659179688,11.4280004501343,0.8208917829370977,,,17.8271002088645,34.05763783,2.553886,14.35,0.020368718163818352,0.785780012607574,,,,,50.11828541755676,,,28.578,61.41332107760672,54.990823177083115,,0.3,0.8,1.2512107788742597,0.6078335981111004,27.813849945288,-7.48057906563811,,0.25793635604065385,0.31630457272914153,1.424838319847855,,51.88961,45.85,32.35,7.998375,37.50018,38.387,0.79587,0.3438150652883464,0.8398238247707609,4.873435840037477,0.4002061855670103,54.259217254105074,4.505093574333333,66.9,27.0,25.9,0.0,30.82,,6.99939354,,20.12562706309435,0,
Kyrgyz Republic,0.95,17.05,,6.5,12.9,2.8,16.6,3.1044,0.6916221369956499,,2.33843522131568,76.0,10.7,20.0,144.0,0.1,24.9,111.0,20.1,71.4,38.812,98.4,92.0,68.598,5.297383364864786,,,,89.90423,96.31183,99.75185,,,,,,,62.1,100.92592592592592,63.19949430840678,19.2,,,87.2686387002841,96.5860782710499,43.95,1.71619474691631,4.2,,,99.9961013793945,81.25,0.7717726818295425,,-2.2889385390223658,4.10911339854641,39.9420013427734,7.35799980163574,0.16493441849888713,,,38.1990377589403,73.68047632,2.375,0.0,0.016924866019872614,,,,,,34.84724164009094,,,22.738,97.94538663155072,74.05778880081897,,,1.2,5.049616506302337,0.43938559717413855,19.596716503696978,,,1.5531251059902944,0.5255829050391092,113.12171573340582,,,,,,22.62049,31.10318,0.98337,0.0002937898477351453,1.5648679327426467,4.485384601066534,0.18861347792408986,62.88475209618952,3.4351896446666665,97.7,29.0,25.8,0.07719729273505653,31.0,,9.67217336,,28.481207527815073,0,
Cambodia,0.2,12.72,,18.5,32.4,9.6,3.9,3.4599,0.7140411851086192,,2.21167438346817,161.0,14.9,29.2,326.0,0.04,21.1,150.0,19.0,69.4,49.9048,89.0,84.0,61.94,5.1218375273100225,,,,90.56157,54.25676,92.21236,,,,,,,56.4,67.85714285714286,91.29139784134497,20.0,,,74.9707956520782,48.8254492739503,0.61,0.1720768897857283,0.0,,,49.7706565856934,17.69,1.8838664547348425,,-0.29824740963382834,16.810244554785154,21.6717834472656,0.233999997377396,0.08302617840564579,,,33.9999991288072,66.87164367,2.144546,0.0,0.007416397407242693,0.118230000138283,,,,,30.746883153915405,,,25.614,71.7813623310767,74.77470213311936,,,0.9,1.6407124356761618,0.5656202917475579,9.069850079623686,-92.72143222986168,,0.4783544606553456,0.16818513006041164,1.403947392669656,,21.70595,52.24,44.8944894489449,61.365151399999995,39.53875,32.99577,0.81857,2.874226586097378,0.7051119907697934,1.8434592209623877,0.5822026083519958,58.47975447620741,3.547857999666667,73.3,20.0,19.3,0.0,45.9,,3.14360454,,17.36525529170187,0,
Kiribati,,,,3.1,,,46.0,,,,2.26835908811583,90.0,23.0,54.6,413.0,0.005,28.4,140.0,2.4,66.1,17.1684,98.3,81.0,43.728,,,,,95.14313,93.00531,,,,,,,,35.8,,,6.5,,,64.3923285563949,39.7728604368816,,10.34324587220497,,,,84.9362716674805,5.52,,,-4.4244813903612625,,,,,,,14.5818181818182,32.21189368,,0.0,0.019231609773154423,,,,,,37.0,,,10.641,71.03528107875127,,,,0.8,6.694171760618464,-1.0461513958456736,,,,0.7815026880545478,,0.0,,40.23445,,2.39547062301835,,52.54094,,0.76727,,,7.503775336966412,0.054,,,93.5,,,0.0,,,,,100.48306370826192,0,
St. Kitts and Nevis,,,,1.17,2.58,0.7,22.9,,,,2.45364660166229,,8.8,13.7,2.1,,,,,,,100.0,93.0,,,,,,,,,,,,,,,,,,13.3,,,98.9676020408163,91.60912585034,51.25,,,,,100.0,100.0,,,-0.21863572896663117,,,,,,,80.710190808323,84.92185383,,0.0,0.37941664690538296,,,,,,,,,,,,,5.45,12.1,,-0.690677417870457,,,,4.432607942211926,,0.0,,0.0,56.57,,,29.20138,,0.73116,,,34.22638854556863,0.30454545454545456,,,,,,0.0,,,4.8880601,,,0,
"Korea, Rep.",0.5,0.66,13.8,2.5,2.5,1.2,4.7,6.7951999999999995,0.6363616408850123,,2.28186445875498,11.0,1.5,3.3,70.0,0.022,7.8,20.0,12.0,82.7,1.6676,100.0,98.0,92.555,5.840231421379832,2.5,9.2,18.4,96.14202,101.4697,,96.36278533935547,69.752068,519.0,10.109405221707409,14.382141866141248,40.356069584490605,83.4,88.37209302325581,71.32468869520525,17.0,34.6,182.3,99.5949244255632,99.8875371411673,57.58,10.760538091091483,84.842521,98.0241701889086,98.4626589488396,100.0,96.68,1.1268792056105528,2.70770280422964,-0.05246164016299293,1.949238531185361,94.8510131835938,3.73000001907349,0.9702972714690203,66.61324,,95.097149170151,112.765778,3.725528,64.33333333333333,1.2415951442984463,4.23870992660522,13.7711988636623,53.431421904190294,1.958172250000004,23.98372891556554,32.303306460380554,1.04,45.7,25.039,,72.64126672178004,3.48,1.24,13.1,14.483312590670348,11.202954963424519,33.86398925181447,,0.42118617464187724,11.635709215869555,-1.6134333751092758,5.075820032841643e-05,9.9,26.3983,64.28,6.96069606960696,45.0796216,36.61051,36.78185,0.77711,0.02197214939123694,7.257020145895436,0.701114184271391,0.36750758560901603,72.88539552349877,4.758000055666667,,57.0,0.0,0.6994596468274072,23.51,113.58640611756314,8.277,0.143856,,0,59.025000000000006
Kuwait,,,,2.5,4.9,3.1,37.9,13.3454,0.8837411870020547,,2.32415527827293,4.0,4.3,8.1,27.0,0.05,17.4,104.0,17.7,74.8,9.3952,99.9,99.0,84.806,6.093905219618173,,,,87.30606,90.35414,99.24358,,,,,,,64.6,115.94202898550725,56.038718141339594,3.1,,,100.0,100.0,2603.49,42.5596688977827,75.0,,,100.0,100.0,1.4108369218384031,,-4.18235983137059,,79.8401565551758,2.05999994277954,7.861690286759906,,,97.9999893344615,127.272268,3.021818,22.45,0.1822540877622771,0.427049994468689,,,,,,,,60.745,,61.03991296409252,,5.72,15.8,176.33171146520155,-11.05646926502135,95.10285398632384,569.1774297620996,,23.540536112268125,-5.014524200056812,79245.51948187071,,32.0758,63.18,,48.351267799999995,59.02701,,0.86412,,30.79359507780269,1.7964657334468936,0.10344827586206896,85.8313923142767,4.366870165000001,,41.0,,0.0,31.91,,,,,0,
Lao PDR,10.61,39.06,,16.6,43.8,6.4,5.3,4.6267,,,2.09544669408415,197.0,28.2,63.4,168.0,0.11,27.0,188.0,15.0,65.8,63.2928,40.1,82.0,53.022,4.623140984763939,,,,93.34074,69.65831,92.46264,,,,,,,61.3,80.7017543859649,96.41743111769559,27.5,,,80.4473555098206,72.5942868258935,1.39,0.3147543681845263,0.0,,,87.0957717895508,5.62,,,1.0499503602961173,9.363227619336655,29.05641746521,0.680999994277954,0.056633762784021324,,,25.5104350823024,39.97478916,2.441327,0.0,0.012591825256834024,0.0370999984443188,,,,,36.4,,,25.11,72.91537879752468,65.62019428097618,,0.7,1.0,2.492167990574311,-0.6941160684060331,5.847557460501663,,,0.14071475698295133,0.06058182162882264,2.2853159237203777,,,,,,45.47971,19.90486,0.80984,0.6794256804752443,0.668551390621327,7.009982055748475,,68.62009227369265,3.861387253,74.8,29.0,10.1,0.0,66.41,,3.70317962,,14.506979721448749,0,
Lebanon,0.02,0.06,,10.9,16.5,6.6,32.0,3.0132,0.910509715464249,,2.24056695801467,15.0,4.5,7.8,12.0,0.03,17.9,51.0,19.3,76.3,12.1762,98.2,79.0,81.164,5.167186699612683,,,,86.30347,52.40729,99.24335,,,,,,,63.8,95.50561797752809,32.723770916603904,4.7,,,92.2581923899159,95.3593653846154,33.28,17.27987015754364,,,,100.0,,1.3089265115016626,,-5.913218701472082,1.7172594906456122,44.7514228820801,6.69099998474121,0.9215748346664312,,,78.1807748907671,51.27735843,2.637081,34.525,0.2327246986182689,,,,,,38.322508335113525,,,30.621,,51.81683826366283,,1.18,11.1,,-1.4354284032185645,21.427707726020245,97.14579748758105,,2.364039430845853,1.0508428016418447,0.037759820445213706,,17.80319,30.05,,9.9519677,13.07605,21.0621,0.918,0.1618587718081105,4.208506611064823,3.9931018231449427,0.4544303797468354,55.2573042489289,3.8706745303333334,99.5,28.0,1.9,0.0,31.15,,6.18745166,,19.76364423530147,0,
Liberia,42.88,73.84,,38.8,32.1,5.6,9.9,1.3223,,,2.08279443810314,725.0,25.1,74.7,308.0,0.51,17.6,170.0,35.1,62.9,128.7644,61.1,86.0,51.409,4.134853030491039,,,,36.75459,37.29983,49.07411,,,,,,,37.2,57.37704918032788,94.04008196678761,12.3,,,69.9004765811606,16.8894778100142,0.08,7.640037993546419,0.0,,,19.8,0.71,,,-7.565014489544741,7.414357088196955,35.7138404846191,2.42499995231628,0.024895615007123634,,,7.98447972152267,11.62322328,1.914419,0.0,0.0035978840107216943,0.0,,,,,33.22640657424927,,,17.984,7.432579930361499,18.17063993657637,,,,0.8166668856156837,0.7087551343951943,1.005566757575257,-53.28321856927576,,0.20980432062521687,-0.032520832094356106,0.0,,98.29625,48.38,17.6182381761824,6.1299131,16.3621,48.62366,0.88959,0.9261543208777336,0.5517037553813474,3.228457875679501,0.6787072243346007,40.294497886768774,3.6695288023333332,24.6,32.0,20.8,0.0,30.33,,5.2361767,,15.677345915226603,0,
Libya,,,,,21.0,6.5,32.5,0.715,,,,9.0,6.5,12.4,40.0,0.027,20.1,72.0,25.3,71.9,5.7288,99.9,94.0,70.618,5.4939777448595235,,,,,,99.6,,,,,,,29.6,110.00000000000001,32.633802483874454,16.0,,,96.75,99.7,1072.0,9.739622205618048,9.6,,,98.5367279052735,,1.1894075917689946,,-9.052447074004835,,65.6675186157227,15.6840000152588,0.15224974631796329,,,21.7589206159252,36.91202733,2.248718,0.0,0.022039476245433006,,,,,,,,,54.255,,45.687758685083644,,,11.0,8.524236423703499,0.6991809059731829,19.99053721887356,-92.8108015207183,,8.231037271185507,-0.3533018656648599,,,0.0,57.05,67.07,19.8518088,4.60247,,0.97141,,2.0796620163284816,2.5038768823672344,0.9001131404557944,54.07526072767427,2.5703115634304208,,17.0,,0.0,56.79,,,,,0,
St. Lucia,4.73,10.26,,,2.5,3.7,19.7,,,,2.40042405000166,48.0,12.4,16.6,7.7,0.047,18.8,30.0,18.8,75.6,41.2616,98.7,80.0,68.604,,,,,93.4385,90.47275,,,,,,,,72.4,108.04597701149427,80.85487272672114,16.7,,,98.162453672,90.9080976135017,14.3,8.208064217714007,,,,97.7609176635742,97.23,,,-2.3777350130570127,,,20.4260005950928,,,,50.8152447764038,40.81769587,,0.0,0.026402269471673734,,,,,,,,,22.401,99.74679181227486,,,4.35,9.3,,-0.6906774178704571,,,,2.432379293879729,,4.2222482745074466,,15.35434,54.59,,,46.04604,,0.84369,0.04356802210595346,,19.272082121742876,0.5352380952380953,,,92.0,55.0,3.9,0.0,,,6.87499914,,22.013033371595263,0,
Liechtenstein,,,,1.17,2.58,0.7,,,,,,,,,,,,,,,,,,,,,,,92.1204,86.0241,,,,,,,,,,,12.0,,,100.0,99.95,,,,,,100.0,,,,,,,,1.7849068133211121,,,98.1,125.8161489,,0.0,0.9398396431795253,,,,,,,,,,,,,,,,,,,,3.5310359475388946,0.5257016717148838,,,,,,,75.81997,,0.99267,,47.800257611385476,0.0,0.16666666666666666,,,100.0,,,0.0,20.49,,,0.504151,,0,
Sri Lanka,0.32,8.87,,10.9,17.3,15.1,5.2,3.8974,0.9737744570646435,,2.18481992051664,30.0,5.8,8.8,64.0,0.01,17.4,80.0,17.2,75.3,14.8258,98.6,99.0,77.061,4.400223343555042,,,,99.11166,96.4709,98.85646,,,,,,,74.1,90.35087719298247,47.25881564075912,5.8,,,92.311864289308,94.2066736915871,34.08,11.593578257849257,0.0,,,95.5882339477539,26.33,1.5328885648488968,,-0.6153482534432868,2.1240326866269847,73.6464614868164,4.13800001144409,0.2894295391312351,,,34.1133478999619,22.42812001,2.489011,14.35,0.04966225435959492,0.0998900011181831,,,,,50.06741285324097,,,11.1,75.37262878448644,66.5899474336634,,5.1,4.5,6.794794351574763,0.851359856045327,3.9275838123554374,-17.76584886599903,,1.004880546147288,0.25152160709720994,6.642012592498923e-05,,43.4032,56.18,18.22,35.7875947,49.84892,79.86495,0.56338,0.09701737628200764,1.1444183094398326,2.549542910250317,0.5280851733361305,63.297701172330164,4.153172175333333,97.2,38.0,1.0,0.0,41.37,,3.82203493,,13.753027455727798,0,
Lesotho,52.7,72.02,,12.8,33.2,2.8,16.6,0.5083,,,2.1285487100412,487.0,37.9,85.9,665.0,9.07,26.6,178.0,26.1,52.9,89.7126,77.9,90.0,52.568,3.795300619540221,,,,80.89926,43.227,86.6322,,,,,,,76.1,127.27272727272727,79.39419473415997,22.1,,,71.5928717462891,43.7911060817367,2.13,0.1399823687565948,0.3,,,29.7333087921143,35.61,,,-5.5193890993728925,4.176791649046761,45.5638160705566,28.4820003509521,0.36791533267240073,,,29.787803332035,48.99059211,1.958333,0.0,0.010345667819664119,0.0480399988591671,,,,,62.87749409675598,,,28.029,88.7731339193084,46.560544597664695,,0.5,0.9,3.2516426986123643,-0.11712916042327902,20.629680321122933,31.218567053536145,,1.1570812693045398,0.9750203854936538,0.1679373504258237,,,,,,15.26918,,0.96564,,4.361131771227485,41.24811176077015,0.1948866377231066,42.559804565434526,3.609570265,43.3,41.0,22.9,0.0,28.78,,15.55923344,,42.3720857210723,0,
Lithuania,0.66,1.14,16.900000000000002,2.5,2.58,0.7,26.3,3.853,0.5804296450816923,45.6471492321213,2.45923252735532,10.0,2.0,4.3,50.0,0.12,20.7,34.0,13.0,75.0,11.392,100.0,94.0,81.22,6.2729404448158474,2.25,40.00000000000001,20.4,98.28579,101.32278,99.8558,,55.625957,,11.562219679419712,24.728982072890467,23.102505947260845,72.6,100.0,84.54804602526865,21.3,12.5,,97.3808700401044,93.6218408701642,3.97,6.422656397971408,54.900684,91.6944000584097,61.202048471901,100.0,100.0,2.9259484824281152,28.9611792543763,1.935810327833494,5.798203825288651,82.8838500976563,6.92000007629395,0.717330766376753,70.375,11.22066,77.6152565124514,79.82207365,2.729618,18.4,0.7500045560060367,0.847909986972809,,1.789574498128534,50.1338,29.717741935483872,45.402610301971436,1.65,25.1,11.853,99.57186449457731,55.97402342324246,4.74,1.1,13.4,12.734128586600649,10.605358933424862,44.40045577382551,32.936894691652235,0.8893423720285262,4.5044286097923525,1.4113188153094152,160.0052533418527,,67.28301,45.6,,4.2079948,91.56275,95.19818,0.98834,0.0,8.371990639120444,5.2468664376198,0.08833455612619222,61.14134885919677,4.313234170333334,100.0,59.0,0.0,0.0,22.2,233.7084625645682,7.741,0.129733,,0,46.775
Luxembourg,0.07,0.1,11.1,2.5,2.58,0.7,22.6,4.9996,0.7368505584560007,64.9927224986603,2.3930658057115,10.0,1.7,2.6,6.3,0.1,10.0,12.0,7.7,82.4,5.4384,99.9,99.0,94.204,7.242630829454006,,10.599999999999994,16.0,95.5354,98.72927,,99.04096221923828,51.395588,483.3333333333333,20.80562191689865,25.856740930518857,20.73332670391567,,94.35483870967741,82.63018826929543,28.3,3.4,,99.9508,97.6109826089049,2.46,19.19005266246341,97.8117,98.1860592,93.686387142709,100.0,100.0,11.582390367020716,9.03131366096732,0.42134849966713117,1.485254724253869,98.7678527832031,5.35900020599365,6.990503830561402,66.275,7.7415361,97.8276261299372,88.09591142,3.631442,51.25,1.4205892518762582,1.24365997314453,5.98709369024857,35.3337768045721,13.085499999999996,18.30985915492958,31.667375564575195,1.11,7.7,10.365,100.0,75.58644030990321,17.26,2.31,20.9,4.838026106210751,60.88227743630736,139.79680814542576,965.3906350115079,1.2102375089553103,15.110803877397537,-9.943702203757994,0.04785976584875968,6.28,,,,,78.68019,37.13101,0.98665,0.0,61.062451589075586,0.7190158111576874,0.47375690607734805,83.52645944450573,6.313963413333333,100.0,81.0,0.0,0.0,14.72,126.09220405341154,8.342,0.99574,,4,58.20000000000001
