countryname,total_score,rank,sdg1_wpc,sdg1_oecdpov,sdg2_crlyld,sdg2_snmi,sdg2_obesity,sdg2_stunting,sdg2_undernsh,sdg2_wasting,sdg3_fertility,sdg3_lifee,sdg3_matmort,sdg3_neonat,sdg3_phys,sdg3_smoke,sdg3_swb,sdg3_tb,sdg3_traffic,sdg3_u5mort,sdg3_vac,sdg4_literacy,sdg4_pisa,sdg4_primary,sdg4_schlyrs,sdg4_tertiary,sdg4_upsec,sdg5_contra,sdg5_edat,sdg5_lfpr,sdg5_parl,sdg5_paygap,sdg6_freshwat,sdg6_water,sdg6_sanita,sdg7_co2twh,sdg7_elecac,sdg7_cleanfuel,sdg7_ren,sdg8_adjgrowth,sdg8_atms,sdg8_clabor_im,sdg8_empop,sdg8_unemp,sdg8_yneet,sdg9_infrqual,sdg9_intuse,sdg9_lpi,sdg9_mobuse,sdg9_patents,sdg9_rdres,sdg9_rdres.1,sdg10_adjgini,sdg10_justice,sdg10_palma,sdg11_pipedwat,sdg11_pm25,sdg11_rooms,sdg12_msw,sdg12_mswrecycl,sdg12_wastewat,sdg13_ccvm,sdg13_co2pc,sdg14_biodiv,sdg14_cleanwat,sdg14_cpma,sdg14_fish,sdg14_fishstocks,sdg15_cpta,sdg15_forchg,sdg15_redlist,sdg16_cpi,sdg16_goveff,sdg16_homicides,sdg16_prison,sdg16_prs,sdg16_safe,sdg16_u5reg,sdg17_govrev,sdg17_govspd,sdg17_oda,sdg1_score,sdg2_score,sdg3_score,sdg4_score,sdg5_score,sdg6_score,sdg7_score,sdg8_score,sdg9_score,sdg10_score,sdg11_score,sdg12_score,sdg13_score,sdg14_score,sdg15_score,sdg16_score,sdg17_score
France,69.70769384500123,8,99.0,85.8,50.86408163944401,89.81820905222385,45.88413098236775,96.24521739130435,99.0,93.35607476635514,97.04003519577651,89.29729729729732,98.6352247605011,96.30753138075313,41.7021359223301,51.957446808510625,78.89890263679005,98.17344778927564,92.18263473053892,97.46709657701517,83.18867924528303,99.37740596199043,74.61032303368222,97.57052309995429,71.77262167177307,42.76106194690266,30.24641783124005,6.569754632789417,66.7693337910983,73.92600034833498,41.655174083831376,74.35598290883995,1.738780512430274,98.55555217089776,100.00000000000001,91.19990505196232,99.99999999999999,100.00000000000001,9.485714285714288,71.2144100473509,37.71548318939275,1.0,63.16177075915529,65.88948306884322,60.673967008328006,88.17744753261763,85.25945443273403,86.53875865296459,38.73007367716008,34.19237647238243,55.11807086411235,56.45700255997223,84.53076800171445,65.56521739130434,84.39344262295083,100.0,86.52004789268858,53.8,86.33962264150944,45.46904936410384,84.2525258404416,5.7142857142857135,87.3810494101115,61.97975587972607,58.897769516728616,30.7,70.51063829787233,78.16786520140697,34.44823529411769,94.22029679696678,80.95027388618584,74.0125,57.3334189005242,98.1219512195122,87.7790530846485,82.19567820281824,72.63310456484997,100.0,52.18033756742649,75.79397780884157,21.949579831932773,92.4,79.19461897194918,84.07731203127923,69.38972559092379,52.65524915297881,66.76477756110934,70.1750310832663,49.942519012178366,63.49616917027762,78.16314267198987,80.1066826308962,72.02039928201829,46.547667562198605,60.0512057791468,69.87293532575677,81.72510085319331,49.97463173606695
Belgium,70.83920819244447,20,99.0,72.6,82.79678340795826,79.30194803330754,55.11083123425692,96.24521739130435,99.0,93.35607476635514,96.60448746150462,86.62162162162164,98.70817980840089,96.30753138075313,49.28893203883496,70.2127659574468,86.44692276578614,98.13852304797743,87.44011976047905,97.59483870024587,94.39622641509433,99.37740596199043,80.51489488182045,97.30557014210221,73.97968769638919,55.63716814159292,32.715726163099234,10.438607186225141,65.78515612323189,70.24290212248684,61.98275816606813,98.22114523338658,2.609028602244488,99.44444444682297,100.00000000000001,82.51414405237541,99.99999999999999,100.00000000000001,6.185714285714285,70.09787622600241,32.89246298720404,1.0,56.77695790365934,71.71750732893648,65.57719410634209,75.91710286448478,86.53812771233726,91.12545800417195,31.502344273275284,31.579703198652325,57.68776309010793,55.80920946617171,78.51461231942727,66.57800511508952,95.75409836065573,100.0,79.5711704576018,80.20000000000002,90.42138364779873,79.81270277957638,60.61305756387359,12.785714285714285,79.13579556885097,83.99612980053584,72.364312267658,1.0,66.29787234042551,37.69945718859209,19.414944356120802,91.4346670212316,98.8211761776908,82.67500000000001,58.19825052638128,97.46341463414635,86.35868005738881,79.65030474226734,71.39758238653198,100.0,41.29058639290065,77.42418801521539,25.428571428571427,85.8,84.3018091388637,87.43274081437681,73.25507549783241,61.334113766279714,67.35115768302249,69.07089762792917,49.67699975869073,61.4513869441716,80.28223859839085,86.59039015253393,76.9490479970829,45.96075492728262,52.27155431944228,69.89026251834774,82.24903319238797,48.04778194556249
Canada,70.62113775279978,32,99.0,59.400000000000006,32.27683799851855,82.94177900230872,35.65994962216624,99.0,99.0,99.0,94.25252969643643,89.29729729729732,98.70817980840089,94.23640167364017,27.32310679611651,84.25531914893617,96.66386158264645,98.58090310442145,89.51497005988024,97.08387081644413,92.52830188679246,99.36975624844264,87.79720616763205,98.5648434410612,70.92521161042868,100.0,14.152131611533699,9.31560500125196,70.21538058937706,76.50702255444854,41.3448280686624,55.17052245529944,1.063527156337041,99.77778116957117,99.6117706298828,86.82325633742654,99.99999999999999,100.00000000000001,21.271428571428572,75.19181584015037,76.67512133725245,1.0,81.46013473367937,77.67264086651343,72.00648622677771,74.921436235946,88.70675759454433,89.3645357826241,34.154722036168785,25.620654577270024,48.81835403954113,43.35231276993481,79.55538111195779,69.1606138107417,84.39344262295083,100.0,89.4272766855303,100.0,83.50314465408805,24.303906822596574,80.8953831861515,5.7142857142857135,67.24070595456335,80.04674010122054,97.67472118959108,4.473684210526315,63.138297872340424,56.63396146962839,3.632158161277759,91.80034831535744,96.37176208397872,90.10000000000001,75.86054330416428,97.46341463414635,84.93830703012912,91.40447537886382,86.60359842523133,100.0,40.853036366800076,68.1642913756622,14.915966386554626,79.2,74.64642777049892,87.49497653372838,78.46819151318304,50.51067173380788,66.81769298526366,74.11581110289474,64.00103316739556,57.84839614800417,77.70314584855011,96.47575889517675,62.90081155427871,36.47749583442453,60.39348096866136,63.93475618687131,89.481476967505,41.311098043005636
Ireland,69.6683085158672,15,99.0,79.19999999999999,73.62839709541508,83.1258560059996,41.644836272040294,96.24521739130435,99.0,93.35607476635514,95.73339199296085,86.62162162162164,98.6352247605011,96.10041841004184,35.038058252427184,52.30851063829786,86.5094808294737,98.32478833490123,95.14670658682635,97.91419355148183,88.79245283018867,99.37291949521357,83.86081292265766,92.55932780057417,88.94680783489048,63.89380530973452,27.269237572970106,18.33975283050121,72.3213755777901,66.6534289392582,26.29310256686677,91.92129366691258,1.0692047617475613,89.44444448963664,95.92353237376493,78.4413191372525,99.99999999999999,100.00000000000001,7.364285714285714,85.8551100661962,29.77430091484099,1.0,53.715000870587275,69.13824715607734,53.60650224215247,65.2697805110158,81.10632362058277,80.89471534262066,45.559946416610856,23.779527326211365,50.56576726923743,43.25059601843746,75.18923406409073,39.739130434782595,87.63934426229508,97.84363378852402,95.91686289848207,73.6,74.85534591194968,0.0,87.89506021073754,8.071428571428571,81.31535429378336,51.2220899077106,93.40892193308551,58.645569620253134,77.88297872340424,28.369091483314037,77.01114800759007,89.0765677910705,93.21832945948512,80.2,76.20323351716016,97.90243902439025,89.19942611190818,92.78509590834057,80.74355266881047,100.0,49.592169827736214,63.50895616229732,20.81512605042017,89.1,81.16673025518575,84.64771343715657,75.9838184893401,55.105790716265766,62.14572720838304,73.30484894512048,48.84819354164238,55.7752366435309,67.52256958705614,89.12016556233534,54.250135374229075,44.693391432605964,61.90573033355351,86.4353484193819,88.14767817580137,44.63875068015124
Czech Republic,67.44857104835876,3,99.0,99.0,54.228636601576234,83.38959697314557,38.652392947103266,94.52347826086957,99.0,77.7196261682243,94.90585129784426,81.27027027027029,98.92704495210022,97.13598326359832,42.811961165048544,58.62765957446808,77.43934705043621,98.65075258701788,89.2185628742515,98.041935370152,100.0,99.46211468664731,74.80714810172793,97.80601625444687,74.37051185194096,12.203539823008853,11.052361577923227,15.980747317169143,66.98134561246913,63.337530073708734,32.03448312974031,68.72325265577923,1.6676911673741786,98.99999830886036,100.00000000000001,81.07606370979553,99.99999999999999,100.00000000000001,9.014285714285716,72.99466853341995,17.84811506842705,1.0,59.70890989232133,83.15804315179325,75.58580237027546,63.44910270826009,81.12678239305642,58.964325587858525,35.67983924983255,6.375376597397895,38.24165909915096,47.114821631263645,97.22307507328742,78.47826086956522,96.97131147540983,100.0,82.62157814064496,27.39999999999999,92.0125786163522,80.2856653732911,76.18870165730056,3.357142857142857,75.5767972744937,75.52557308722832,66.40223048327138,48.8607142857143,83.3595744680851,51.98053163593373,52.10147058823528,93.15118366224094,96.23585736277477,56.6875,52.677433828399266,98.1219512195122,79.82496413199426,58.76928987605191,72.01916561942498,100.0,51.68268661910562,49.6078992860663,2.815126050420168,99.0,74.58562182515315,85.18448803683522,61.616948715949185,49.4114717577733,66.88922982541152,70.50223856192642,51.71592316937284,47.27884389526001,90.89088247275417,70.0071927135483,82.82898188231462,39.46697006581828,65.22572479204658,80.49617053775033,74.01432923934037,34.70190398519736
Luxembourg,69.60988601944989,5,99.0,92.39999999999999,51.780749534648855,55.711560153537164,47.879093198992436,94.79895652173911,99.0,92.70841121495327,96.95292564892213,89.29729729729732,98.48931466470155,99.0,37.985631067961165,81.44680851063829,86.63458701437214,98.41792097836313,81.5119760479042,99.0,100.0,99.41456719782002,68.70575118554399,87.8142294152086,57.57885436418213,62.06194690265488,30.10631523085088,10.30193267730456,64.3325311914877,68.8758480640179,44.913792444710964,74.46771682212304,1.0610938968753894,97.3333316493293,100.00000000000001,10.945300344732871,99.99999999999999,100.00000000000001,3.946428571428572,78.80391141479521,37.11615327066698,1.0,61.26336235397399,80.9454694875188,92.54296124279308,80.28560476639467,96.4299442033478,83.6259731091256,54.37910247823175,35.98927683135043,34.56860233320306,36.310383145855845,84.12461456276259,76.19948849104858,87.23360655737704,100.0,85.32325583298703,67.0,83.64150943396227,37.60064633183869,95.3803311590567,1.0,52.025371411402,68.42256623995233,74.10408921933085,27.660124223602487,68.82553191489362,43.431639523574724,1.0,94.02042028166237,98.97694503909364,87.625,85.74599057132806,98.34146341463415,84.37015781922526,96.08755109436183,72.64302143540624,100.0,45.703219070819564,74.57686166177638,63.92436974789915,95.69999999999999,73.64646177064515,88.06695102092363,67.61361071604342,52.57836423992883,66.13147518206823,70.68758499655596,58.61197629495802,60.22698383821559,82.51923653706274,84.10775194432901,72.20749564161922,26.512685705701,56.4887902242708,64.665788440252,89.25902633356507,61.40148349349837
Slovenia,68.89979839648147,17,99.0,79.19999999999999,56.549136516979885,52.03282757407602,42.89168765743072,93.3526956521739,99.0,88.17476635514018,97.73691157061153,81.27027027027029,98.56226971260132,97.96443514644352,40.43852427184466,64.59574468085106,63.740314257586974,98.28986359360302,88.32934131736528,98.55290325395374,90.66037735849056,99.80939487320174,74.01986584886839,95.5350914330394,77.15203987993311,30.362831858407077,11.507695029188042,20.67931145751742,67.83632466681131,71.51037404546933,57.948277726945044,78.50264525342644,1.1396738641957846,98.99999830886036,99.0294117647059,85.47263549795119,99.99999999999999,100.00000000000001,16.557142857142857,69.14627966024956,33.53622612242505,1.0,64.27304820349941,69.77253415704705,70.93625880845612,63.343617010562205,72.82052076875388,61.5194318352431,28.717347622237106,17.786233461306143,51.21848786759965,69.61585966842546,83.1346161605338,71.13554987212277,98.18852459016394,99.24352938442948,87.14373323260898,34.0,91.25157232704403,95.12491920852017,54.639716256899135,3.357142857142857,82.16252520748354,77.15838047037809,75.71003717472121,75.25,91.57446808510637,64.07856300765708,36.689915966386515,97.47578394588892,90.70542975274611,61.6375,35.97522202038383,98.45121951219512,92.32424677187949,56.962003680628705,89.39284251094124,100.0,49.84252653558379,67.19337034184805,4.857142857142857,89.1,72.00018562596678,83.6491777666929,64.73115315377296,59.29538663003391,66.38969464592067,71.4258556293481,51.444057825279536,52.14592831916108,84.1528968742735,73.46242087234616,80.3387359308211,42.7598340323132,76.75428974757254,74.95704322167386,76.3918620708612,40.63101324485823
Japan,70.5187801269593,92,99.0,33.0,53.02706934074955,64.14661078399335,97.2544080604534,86.77565217391304,99.0,88.35981308411215,97.8240211174659,97.32432432432432,98.85408990420044,99.0,30.257864077669904,68.80851063829786,66.63858599903435,97.09078080903105,93.36826347305389,98.48903219233839,98.1320754716981,99.33850387036314,98.62224254300327,99.92055859982848,67.25466232205869,86.93805309734513,1.0,30.174393405298346,66.99309273023931,58.38324721652583,15.741379486626647,32.1236512390131,1.900997809873713,99.99999999999999,100.00000000000001,80.80586235568373,99.99999999999999,100.00000000000001,5.125,72.25883915565207,44.348642492941416,1.0,64.57980292599167,89.18707803707137,99.0,92.81850067316967,92.24612523248605,93.3638789239817,80.90288010716678,100.00000000000001,58.65120645689138,84.04114336375748,80.7230807219735,73.56624040920715,79.52459016393442,98.6585458137051,83.42407165954,53.8,87.79245283018868,52.547390646341555,71.79518314099349,15.142857142857146,78.14026135121244,76.89312295325985,49.496282527881036,35.43478260869568,30.489361702127656,45.74836898648226,30.490082079343342,97.23909127727241,65.6467809789504,80.2,74.29627612036165,98.89024390243902,94.45480631276901,95.01454393667981,72.17054114115956,100.0,41.173447015834356,66.74108521324862,10.075630252100844,66.0,81.42725890720358,85.98068618246492,75.51233673876645,40.68315281554065,67.30033260329124,69.34595978891302,61.72906043527609,86.00339067963614,77.93797043170503,78.62753915774836,70.71167553917458,46.64155924703479,47.612383755689294,64.45865144518872,87.8609159162013,39.33005416039461
Singapore,70.90477013465267,18,99.0,73.92,52.85389291495913,17.28437910769773,90.02267002518892,91.42434782608696,99.0,82.34579439252336,98.56445226572811,100.0,98.48931466470155,98.7928870292887,25.810873786407768,70.84468085106383,83.54865102433872,93.48189087488241,96.62874251497006,98.48903219233839,92.52830188679246,99.80045934280213,80.12125555732302,99.99999999999999,67.74750750417951,57.214159292035404,20.453246064036797,24.06817780824574,63.07506682837895,65.44114713583217,38.086206748103876,63.15361943200916,1.2796559412567117,99.99999999999999,100.00000000000001,84.39282619970103,99.99999999999999,100.00000000000001,24.759999999999998,85.05922866109681,21.09648222931714,1.0,76.87519518978999,89.26475524876088,89.65255445227419,98.08175908747353,83.46931184128952,98.23287136272015,100.00000000000001,63.26304838992415,49.558174269237696,52.38542238361334,85.30246147241537,78.63017902813299,89.58688524590164,100.0,82.42047831164295,56.44,89.31446540880503,32.66784628213579,100.0,12.785714285714285,89.32714115846453,53.22625781482583,18.04646840148699,1.0,84.20212765957446,59.45441108154226,1.0,94.17808754252992,78.81428417476343,92.575,100.0,99.0,69.03012912482066,96.81234876217923,99.99999999999999,100.0,39.50248825474161,31.852876759802896,39.662184873949585,86.46000000000001,72.15518071107601,87.01625700822837,70.8894379600628,50.764843590513976,67.09321864708556,77.4548071652742,60.49136929687317,77.85579819060834,84.50650858215,79.62015943721433,73.99410389698028,51.05642772208941,43.18585299148591,57.99745723909778,93.9167825552857,37.00584996283136
Australia,70.16433874604074,54,99.0,46.19999999999999,19.088026092084643,55.39921599246419,34.163727959697724,95.55652173913043,99.0,99.0,93.55565332160141,91.972972972973,98.78113485630067,96.30753138075313,42.76582524271845,91.62765957446808,93.68218240377452,98.4412041392286,91.2934131736527,97.78645158053139,86.9245283018868,99.37213211145001,82.08944136821617,95.86378817038913,100.0,65.53982300884957,28.26746860074297,14.432327534947078,71.12075452838577,71.58421430545333,42.43103616207489,74.10293726736639,1.1507428091978076,99.99999999999999,100.00000000000001,74.70277377853952,99.99999999999999,100.00000000000001,5.596428571428571,75.40331422853335,55.69142650623124,1.0,76.22845213559602,79.69413362451702,74.96348494554772,63.458119447513845,86.08803471791693,87.21814375341407,74.27193569993302,21.82372841759376,49.77222586649311,59.47122873354862,79.4538500148162,67.38823529411765,82.36475409836066,99.99380753791903,99.0,86.79999999999998,84.19496855345912,56.277355766943884,92.73105870546911,34.0,61.87776687729834,77.01101518309017,69.42007434944237,34.27731092436979,59.97872340425531,34.33596480589931,27.435004821600806,91.55989831770208,72.85553310375607,85.15,65.70570841826077,98.01219512195122,83.2338593974175,88.76035723128234,62.58689557566214,100.0,41.21402470854359,62.16798746427702,14.084033613445378,72.6,67.03458196389617,89.37623244980806,78.52210887660797,54.73425395964549,67.05024760306594,70.24993569999047,60.49680190673755,63.15763094805906,76.40227980243151,95.26460251263967,77.73446100862404,47.93888343864917,55.00461773341139,63.95014541435299,83.349859392082,39.155348595422
Estonia,67.8612056518371,33,99.0,59.400000000000006,32.277697835113834,58.802769264498096,49.125944584382864,95.41878260869564,99.0,91.78317757009346,92.94588649362076,75.91891891891893,98.56226971260132,97.75732217573221,42.36854368932039,45.28723404255318,55.00379034329413,96.8579492003763,86.55089820359282,98.36129022138796,88.79245283018867,99.93385144590536,90.15903490688737,91.74506933709601,75.00297531763525,61.31858407079646,25.833185918981073,21.76149643876464,73.58509449664479,68.15067903535856,37.931033740519396,72.48344516193563,1.6070982356820704,96.88888551136671,99.22352644976449,77.00114803926134,99.99999999999999,93.12780500000001,17.264285714285716,85.09079190323494,27.06421686042971,1.0,72.32502065607007,80.74195233134593,67.17857142857143,67.7026032013836,85.7606943583385,61.05375299878929,52.32350971198929,4.316545385948092,38.58020441359067,54.47832204651393,70.82307733276184,67.3375959079284,82.36475409836066,99.96903768959507,94.1199241519367,34.0,89.45283018867924,63.785665373291096,75.7797655430369,8.071428571428571,67.43406096662412,97.6716284608514,64.76951672862454,62.875,78.93617021276594,56.64815227924074,52.28462998102461,89.48675751417161,98.82730319674519,74.0125,69.02266723074865,93.73170731707317,67.89383070301291,78.41980815073825,68.35549655800288,100.0,45.018374804245695,47.10596358689861,15.64201680672269,79.2,71.06806197713065,79.85514143923515,73.99878349955026,54.7823497746446,65.90650339893776,73.87072065438016,55.566758863275346,52.03080458807904,73.50847577968364,76.02965394717727,76.33942036833575,37.75274476902634,72.18009353629652,80.19956356398048,78.77657285136797,35.922118399289
New Zealand,69.8893206723145,23,99.0,72.6,70.01251948931241,42.71566341038758,32.66750629722921,96.24521739130435,99.0,93.35607476635514,91.42146942366917,89.29729729729732,98.41635961680177,94.44351464435147,35.871067961165046,82.14893617021276,93.72388115124842,98.32478833490123,89.51497005988024,96.57290323720291,88.79245283018867,99.37213211145001,80.31808783309805,96.59468082852725,92.87705917253328,68.16814159292035,35.32513709534761,13.46815675594717,68.91413769801191,74.68192133640896,49.724137921756494,99.0,1.0756457426754624,97.08888754501561,100.00000000000001,88.69147915986035,99.99999999999999,100.00000000000001,45.31428571428571,74.56975110270437,24.98995934753146,1.0,77.07858722081293,80.75512615630056,73.81398142216527,65.78286511210084,87.04959702417855,74.23143625636095,54.909578030810444,21.530763712292323,43.14530980281236,32.14958861594455,77.67692508810359,63.94475703324808,82.77049180327869,100.0,94.81539157540057,93.4,74.16352201257862,46.17849934133951,78.3918715504265,12.785714285714285,83.01804146985366,59.85769574278058,72.46468401486987,44.99999999999996,51.5531914893617,27.973049794715237,32.79647058823529,91.59492471223243,40.11541968273808,96.28750000000001,87.78731365343873,98.23170731707317,74.42754662840747,93.29078723605355,64.82961894973849,100.0,35.92246389420568,70.37154491997708,14.084033613445378,85.8,72.33283022576478,87.13887642971991,78.77587310564608,61.15767074242491,66.05484442923036,79.97100920424752,55.367900874919094,54.114162650642854,74.79739130821012,96.07179719180017,66.24463096811489,47.901877877783974,51.369724208345474,54.83560499440193,87.83635339781593,40.126014142542715
Belarus,60.531627223427556,29,99.0,62.04,32.71580407550946,44.28409361758234,47.13098236775818,91.25217391304348,96.09615169167323,88.82242990654206,90.33260008798945,62.54054054054055,98.92704495210022,96.92887029288703,51.12155339805825,56.029787234042544,63.010536464410066,92.43414863593603,66.69161676646706,97.27548384900992,96.26415094339623,99.77114630546265,57.99880264327088,88.12698185560252,69.48842106116734,12.89911504424779,39.423138156730936,28.53094474735716,67.95783200050803,55.52502075890611,43.362068288223945,76.95216546421798,1.1273167230081815,93.66667008462396,99.41764113482311,69.99780172845854,99.99999999999999,100.00000000000001,11.442142857142859,68.51367305362551,18.254017921098317,3.9489361199926822,37.11401413694402,80.19297919829016,36.857046764894314,55.11408243599743,59.96218226906386,30.060375491545898,30.282250502344276,6.418076861630269,27.404165048495322,18.17161261133105,94.98923115905218,33.96624040920716,82.12131147540984,97.58197692028929,87.16622193264648,11.560000000000006,94.22641509433963,51.69175566753809,86.88182526342204,3.357142857142857,84.01156284690273,69.84316760940753,61.08252788104089,46.635294117647064,72.4063829787234,53.92123630022994,1.0,93.89585726102436,95.85963109384218,26.9875,43.459449297460495,93.6219512195122,54.116212338593975,52.0055795223249,56.622099574160345,100.0,65.2888463546198,41.958848336462104,4.115966386554622,80.52,66.71693926201813,79.23239392407612,61.28460084441369,54.46560625184266,64.73720931415176,69.98895397769209,40.813444532474165,32.48753503148687,70.35892768122305,65.43606628431193,77.59999867509993,43.6843528520228,60.77772177740977,63.585162784955514,60.97325599315028,37.121220359212174
Hungary,62.36924214047648,4,99.0,92.39999999999999,51.44936974209854,91.40548674074786,45.634760705289665,87.84313043478262,99.0,86.23177570093459,91.11658600967884,70.56756756756758,97.97862932940309,93.61506276150628,40.29242718446602,43.531914893617014,41.88858972746314,97.78927563499529,84.47604790419162,96.44516111397222,100.0,99.2057860812736,66.7375725823801,85.40111744359821,67.66823214910781,19.823008849557525,23.223774986732707,14.931053676572446,62.97734474902097,63.84654387079554,16.672414572454645,82.04922767104247,1.2314697701608366,97.77777778729191,100.00000000000001,78.92898103380001,99.99999999999999,100.00000000000001,9.60357142857143,75.49648524972791,20.658373636316526,1.0,47.49148758918487,77.43660766823797,55.81434176809739,60.5005257974017,77.46466212027278,54.79080749290034,18.43938379102478,7.081210838073775,33.082210507310904,32.78047323185132,83.05846057508123,23.02813299232737,90.07377049180327,97.61465042396956,83.84801299216994,7.6000000000000085,86.33962264150944,45.46904936410384,59.23680381334675,3.357142857142857,88.10570957531202,74.57064602560283,65.11412639405205,58.53571428571431,76.19787234042552,55.69415568117468,26.235294117647026,92.52249750791805,89.2111394104054,50.5,34.98347346181212,97.79268292682927,75.27977044476327,39.03101775658016,50.67365979349999,100.0,56.92792761440752,51.46636972376186,3.9798319327731093,95.69999999999999,76.92742055397555,77.97284201153283,60.34324868210833,48.095316907977214,66.33641585248425,71.27501416957483,46.31621598526078,40.59132482554794,65.3867880197373,63.020887805379836,63.68182527298668,45.73142621622744,66.02250294539388,69.32297701199015,64.0372291976407,37.45804309031416
United States,66.99569916356387,97,99.0,26.400000000000006,66.42933619499006,95.10750363396964,21.445843828715354,95.38434782608695,99.0,96.68691588785046,88.15486141663,81.27027027027029,98.19749447310244,93.40794979079499,32.2442718446602,88.46808510638297,90.24178717525949,98.82537629350894,75.8802395209581,96.06193535340117,85.0566037735849,99.29896677152621,70.08349062321736,86.32417884875129,74.9726031562829,76.42477876106194,20.176543428268175,12.448287083925873,70.21148788217617,71.4117372858728,31.10344804391231,56.563916636920055,1.6505152182331086,99.99999999999999,98.447052899529,80.72451558066788,99.99999999999999,100.00000000000001,7.6,77.68779429646254,59.89737291618971,1.0,67.55923890898295,82.61297059717975,65.45035233824471,83.9499070271562,88.95226286422815,94.51930006420844,65.98325519089083,47.42765737188578,48.32530761101053,69.43081015418271,58.6130744438624,69.5150895140665,61.67213114754098,98.99211618707028,91.57400713999556,93.4,83.71069182389937,35.51530412446694,64.24972403411942,8.071428571428571,60.75044310230215,45.26853230128012,84.69330855018586,19.000000000000014,55.76595744680851,45.20796873679034,13.02953639082757,88.81729374255477,74.31029318246229,81.4375,65.88233481965588,94.0609756097561,1.4210854715202004e-14,81.98454803793032,76.7489321717809,100.0,38.88157299460588,100.00000000000001,6.823529411764707,62.7,79.00899122860208,84.34626136532303,71.21342693151799,48.347775386561445,66.69918937258736,71.32194857411564,59.03462150950995,71.22692861193752,63.26676503515663,94.65537444235527,61.15857332749524,34.41093583686536,49.98715340701297,58.71904110528154,71.44489866273189,48.5683674687902
Slovak Republic,62.9951412024408,10,99.0,85.8,52.66901204046987,82.66014612543233,41.39546599496221,88.80730434782609,99.0,85.58411214953271,90.50681918169819,75.91891891891893,98.78113485630067,92.1652719665272,43.368155339805824,68.1063829787234,66.80539093140669,98.40627939793039,87.73652694610779,95.55096746959943,96.26415094339623,99.27779427060553,58.27434692694089,91.21327862050104,65.49448184333193,13.557522123893811,11.315053953652928,25.30117137548188,70.13383625902985,63.64358111385316,30.01724291017877,66.8237671912115,1.0652447512511478,98.66667006321713,100.00000000000001,81.66730239675273,99.99999999999999,100.00000000000001,9.132142857142858,78.17793625438162,20.93466666186152,1.0,48.7053718094721,63.36633062810011,50.92300608584242,55.28642372538872,81.40297582145072,56.32671749567952,34.22103148024112,2.853175118862358,35.71341192913048,21.17529545632966,96.20769147590777,41.25831202046035,99.0,95.76359851074588,83.56560503510457,7.6000000000000085,90.14465408805032,55.56791347812539,58.2591891620672,3.357142857142857,84.72027157231463,70.92777612384637,66.58959107806692,43.685714285714305,79.98936170212764,55.69415568117468,6.677941176470586,93.18612563279656,94.87406487699332,50.5,28.935367396809134,97.6829268292683,75.1377331420373,50.30703718511983,61.93610156579899,100.0,58.19770314946929,47.24416856331889,1.4537815126050413,92.4,75.01934010970386,83.05545444821952,56.522079623154355,51.18391976995103,66.57730493815609,71.82751977788112,43.8512185732763,40.99700443244036,78.82200116545603,62.30973451528348,67.99058557608097,44.038707214728745,63.37731977418598,64.91271056208682,66.35702373129051,35.63188440846441
"Korea, Rep.",66.93711486823834,69,99.0,39.599999999999994,57.66549171388701,69.09138099455231,91.02015113350126,94.69565217391305,91.74037922918308,93.44859813084112,99.0,91.972972972973,98.41635961680177,97.55020920502092,28.2842718446602,66.70212765957447,66.57603787782352,89.17450611476951,71.73053892215569,98.041935370152,100.0,99.74641017765047,100.0,96.32616889594748,77.61116794901079,71.00884955752213,4.502565009729347,15.967601628026973,58.883856962498655,57.79667430449108,26.29310256686677,0.0,2.9983501161087416,99.99999999999999,95.341173508588,82.86705407865315,99.99999999999999,100.00000000000001,1.0,79.98580441389713,100.00000000000001,1.0,50.23225856459632,88.02641570302472,53.55100896860988,79.35059377982518,85.85275883446994,78.95831363422917,70.82384460817147,65.24005310066744,76.77015319934861,100.0,84.27692089193683,73.1611253196931,86.422131147541,99.16600052312492,63.298436518235945,27.39999999999999,91.04402515723271,99.0,84.13416959357752,8.071428571428571,72.40486951302029,68.2575171181899,20.973977695167278,8.071428571428568,2.0531914893617023,77.73881461206443,8.326375711574954,96.3593767800249,64.54123086893375,56.6875,45.81889350122518,98.23170731707317,87.63701578192253,62.29011921994036,68.92014869577281,100.0,45.079241343309555,60.33092387799985,4.176470588235294,69.3,82.94360889597964,82.49535996217556,74.8658602649767,31.788247092376697,66.11317454156557,70.24645110347429,62.13258127502135,79.57081673667312,81.2867257863903,63.288145680453624,91.3927315836034,40.23814904222443,35.41898589724237,56.408994453511205,74.2264835022763,36.52887860318156
